age,hours_per_week,marital_status,relationship,education,occupation,capital_net,income
55,42,married_civ_spouse,wife,some_college,adm_clerical,0,yes
50,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
39,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
55,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
45,45,married_civ_spouse,husband,masters,exec_managerial,0,yes
42,40,married_civ_spouse,husband,bachelors,protective_serv,0,yes
39,31,married_civ_spouse,wife,assoc_acdm,other_service,0,yes
51,43,married_civ_spouse,husband,some_college,transport_moving,0,yes
48,39,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
51,50,never_married,not_in_family,masters,exec_managerial,0,yes
45,46,separated,not_in_family,some_college,exec_managerial,0,yes
42,59,married_civ_spouse,husband,some_college,transport_moving,0,yes
48,48,divorced,unmarried,masters,prof_specialty,0,yes
56,50,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
43,40,married_civ_spouse,husband,some_college,tech_support,0,yes
46,49,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
42,56,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
49,50,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
42,40,married_civ_spouse,wife,bachelors,exec_managerial,0,yes
42,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
50,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
39,38,married_civ_spouse,wife,assoc_voc,tech_support,0,yes
46,35,married_civ_spouse,wife,assoc_voc,exec_managerial,0,yes
36,42,married_civ_spouse,husband,some_college,craft_repair,0,yes
53,38,married_civ_spouse,husband,some_college,tech_support,0,yes
40,48,married_civ_spouse,husband,some_college,craft_repair,0,yes
39,53,married_civ_spouse,husband,assoc_acdm,prof_specialty,0,yes
43,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
49,59,widowed,unmarried,11th,other_service,0,yes
46,41,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
44,39,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
45,51,married_civ_spouse,husband,bachelors,sales,0,yes
53,41,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
47,46,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
41,50,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
41,57,married_civ_spouse,husband,bachelors,sales,0,yes
60,45,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
65,40,married_civ_spouse,husband,hs_grad,sales,0,yes
60,52,married_civ_spouse,husband,hs_grad,sales,0,yes
48,48,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
55,41,married_civ_spouse,husband,bachelors,protective_serv,0,yes
40,40,married_civ_spouse,husband,some_college,transport_moving,0,yes
38,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
40,46,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
71,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
37,49,never_married,not_in_family,doctorate,prof_specialty,0,yes
45,40,married_civ_spouse,husband,bachelors,machine_op_inspct,0,yes
64,40,married_civ_spouse,husband,bachelors,sales,0,yes
61,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
36,49,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
34,47,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
37,43,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
37,42,married_civ_spouse,husband,some_college,exec_managerial,0,yes
48,43,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
46,40,married_civ_spouse,wife,hs_grad,other_service,0,yes
31,40,married_civ_spouse,husband,bachelors,sales,0,yes
52,44,married_civ_spouse,wife,some_college,exec_managerial,0,yes
55,35,married_civ_spouse,wife,some_college,adm_clerical,0,yes
50,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
63,40,married_civ_spouse,husband,bachelors,farming_fishing,0,yes
39,40,married_civ_spouse,husband,bachelors,tech_support,0,yes
57,41,married_civ_spouse,husband,hs_grad,tech_support,0,yes
42,40,married_civ_spouse,husband,assoc_voc,prof_specialty,0,yes
63,39,married_civ_spouse,husband,hs_grad,sales,0,yes
39,51,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
40,45,married_civ_spouse,husband,bachelors,sales,0,yes
51,47,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
56,44,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
43,42,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
36,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
45,41,married_civ_spouse,husband,some_college,exec_managerial,0,yes
31,47,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
42,59,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
47,56,married_civ_spouse,husband,hs_grad,sales,0,yes
55,48,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
37,45,married_civ_spouse,husband,some_college,adm_clerical,0,yes
37,43,never_married,not_in_family,hs_grad,prof_specialty,0,yes
52,42,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
53,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
43,40,married_civ_spouse,husband,hs_grad,sales,0,yes
40,38,married_civ_spouse,wife,masters,prof_specialty,0,yes
38,46,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
66,53,widowed,unmarried,prof_school,prof_specialty,0,yes
38,44,married_civ_spouse,husband,hs_grad,protective_serv,0,yes
36,43,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
41,44,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
46,39,married_civ_spouse,husband,masters,prof_specialty,0,yes
51,46,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
29,40,married_civ_spouse,husband,hs_grad,protective_serv,0,yes
40,40,married_civ_spouse,husband,bachelors,adm_clerical,0,yes
37,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
40,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
53,38,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
48,43,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
38,52,married_civ_spouse,husband,bachelors,sales,0,yes
42,58,married_civ_spouse,husband,masters,exec_managerial,0,yes
52,47,married_civ_spouse,husband,11th,machine_op_inspct,0,yes
35,42,married_civ_spouse,husband,bachelors,transport_moving,0,yes
46,31,married_civ_spouse,husband,bachelors,sales,0,yes
50,38,married_civ_spouse,husband,some_college,tech_support,0,yes
50,45,married_civ_spouse,husband,some_college,transport_moving,0,yes
35,40,married_civ_spouse,husband,hs_grad,sales,0,yes
52,40,separated,not_in_family,some_college,protective_serv,0,yes
38,47,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
42,49,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
37,53,married_civ_spouse,husband,masters,exec_managerial,0,yes
37,55,married_civ_spouse,husband,prof_school,farming_fishing,0,yes
52,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
49,47,married_civ_spouse,husband,masters,exec_managerial,0,yes
44,53,married_spouse_absent,unmarried,hs_grad,other_service,0,yes
39,44,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
31,41,married_civ_spouse,husband,some_college,tech_support,0,yes
48,40,married_civ_spouse,husband,some_college,sales,0,yes
38,55,married_civ_spouse,husband,assoc_acdm,exec_managerial,0,yes
36,48,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
37,44,married_civ_spouse,husband,masters,protective_serv,0,yes
37,46,married_civ_spouse,husband,hs_grad,other_service,0,yes
44,44,married_civ_spouse,husband,assoc_voc,sales,0,yes
39,58,married_civ_spouse,husband,assoc_voc,other_service,0,yes
51,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
31,48,never_married,not_in_family,bachelors,prof_specialty,0,yes
33,48,married_civ_spouse,husband,bachelors,sales,0,yes
45,53,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
39,50,married_civ_spouse,husband,some_college,machine_op_inspct,0,yes
40,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
52,48,married_civ_spouse,husband,hs_grad,sales,0,yes
48,50,married_civ_spouse,husband,masters,exec_managerial,0,yes
34,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
32,37,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
44,42,married_civ_spouse,husband,some_college,sales,0,yes
43,47,married_civ_spouse,husband,some_college,exec_managerial,0,yes
45,35,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
34,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
44,46,married_civ_spouse,husband,some_college,prof_specialty,0,yes
47,45,married_civ_spouse,husband,masters,prof_specialty,0,yes
38,40,divorced,unmarried,assoc_voc,prof_specialty,0,yes
41,42,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
58,58,widowed,unmarried,bachelors,prof_specialty,0,yes
55,40,married_civ_spouse,husband,bachelors,sales,0,yes
32,57,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
47,43,married_civ_spouse,wife,hs_grad,prof_specialty,0,yes
42,40,married_civ_spouse,husband,bachelors,adm_clerical,0,yes
35,46,married_civ_spouse,husband,assoc_acdm,tech_support,0,yes
45,40,married_civ_spouse,husband,10th,machine_op_inspct,0,yes
40,42,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
40,50,married_civ_spouse,husband,bachelors,sales,0,yes
47,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
38,39,married_civ_spouse,husband,assoc_voc,prof_specialty,0,yes
61,52,widowed,not_in_family,assoc_acdm,prof_specialty,0,yes
33,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
43,44,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
51,41,married_civ_spouse,husband,some_college,sales,0,yes
35,30,married_civ_spouse,wife,assoc_voc,craft_repair,0,yes
39,48,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
41,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
66,38,married_civ_spouse,husband,some_college,prof_specialty,0,yes
36,54,never_married,not_in_family,doctorate,prof_specialty,0,yes
45,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
35,58,married_civ_spouse,husband,some_college,exec_managerial,0,yes
57,41,married_civ_spouse,husband,hs_grad,prof_specialty,0,yes
34,42,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
39,36,separated,unmarried,hs_grad,other_service,0,yes
50,41,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
45,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
41,40,married_civ_spouse,husband,assoc_acdm,craft_repair,0,yes
36,43,married_civ_spouse,wife,assoc_voc,prof_specialty,0,yes
50,45,divorced,not_in_family,doctorate,prof_specialty,0,yes
40,40,married_civ_spouse,husband,some_college,prof_specialty,0,yes
53,36,married_civ_spouse,husband,masters,prof_specialty,0,yes
50,48,married_civ_spouse,husband,masters,exec_managerial,0,yes
38,43,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
36,40,never_married,not_in_family,prof_school,exec_managerial,0,yes
48,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
47,49,married_civ_spouse,wife,some_college,exec_managerial,0,yes
44,44,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
37,43,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
49,49,married_civ_spouse,husband,assoc_voc,sales,0,yes
43,42,divorced,not_in_family,bachelors,exec_managerial,0,yes
32,40,married_civ_spouse,husband,bachelors,craft_repair,0,yes
53,40,divorced,not_in_family,hs_grad,transport_moving,0,yes
48,55,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
60,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
38,51,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
59,49,married_civ_spouse,husband,masters,exec_managerial,0,yes
27,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
54,52,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
36,40,married_civ_spouse,husband,some_college,tech_support,0,yes
56,41,married_civ_spouse,husband,some_college,prof_specialty,0,yes
49,41,married_civ_spouse,wife,masters,prof_specialty,0,yes
38,40,married_civ_spouse,husband,bachelors,sales,0,yes
49,49,married_civ_spouse,husband,some_college,exec_managerial,0,yes
34,46,married_civ_spouse,husband,hs_grad,sales,0,yes
32,40,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
37,48,divorced,not_in_family,masters,sales,0,yes
42,40,married_civ_spouse,husband,masters,sales,0,yes
54,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
34,37,divorced,unmarried,hs_grad,machine_op_inspct,0,yes
38,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
55,48,married_civ_spouse,husband,hs_grad,sales,0,yes
52,43,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
39,44,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
43,51,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
31,43,married_civ_spouse,husband,some_college,craft_repair,0,yes
43,50,married_civ_spouse,husband,some_college,exec_managerial,0,yes
48,40,divorced,unmarried,masters,exec_managerial,0,yes
46,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
39,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
42,35,married_civ_spouse,wife,some_college,prof_specialty,0,yes
42,46,divorced,not_in_family,assoc_acdm,exec_managerial,0,yes
45,45,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
52,49,married_civ_spouse,husband,hs_grad,other_service,0,yes
41,43,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
42,46,married_civ_spouse,husband,bachelors,tech_support,0,yes
45,48,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
63,48,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
53,42,married_civ_spouse,husband,masters,exec_managerial,0,yes
39,30,married_civ_spouse,husband,assoc_acdm,tech_support,0,yes
59,45,married_civ_spouse,wife,some_college,adm_clerical,0,yes
51,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
48,54,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
48,46,married_civ_spouse,husband,masters,exec_managerial,0,yes
49,52,married_civ_spouse,husband,bachelors,sales,0,yes
52,58,married_civ_spouse,husband,masters,exec_managerial,0,yes
37,52,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
47,48,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
41,48,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
40,41,married_civ_spouse,husband,masters,exec_managerial,0,yes
39,42,married_civ_spouse,husband,masters,prof_specialty,0,yes
37,40,married_civ_spouse,husband,assoc_acdm,machine_op_inspct,0,yes
37,41,married_civ_spouse,husband,masters,prof_specialty,0,yes
50,40,married_civ_spouse,husband,hs_grad,protective_serv,0,yes
31,40,married_civ_spouse,husband,some_college,handlers_cleaners,0,yes
43,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
45,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
30,50,married_civ_spouse,husband,masters,exec_managerial,0,yes
31,49,divorced,not_in_family,masters,sales,0,yes
49,57,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
44,46,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
56,45,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
50,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
49,40,married_civ_spouse,husband,assoc_acdm,tech_support,0,yes
56,43,married_civ_spouse,husband,some_college,prof_specialty,0,yes
55,40,married_civ_spouse,husband,some_college,transport_moving,0,yes
56,50,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
37,40,never_married,not_in_family,7th-8th,farming_fishing,0,yes
33,40,never_married,own_child,bachelors,sales,0,yes
52,43,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
41,39,married_civ_spouse,husband,some_college,exec_managerial,0,yes
35,40,married_civ_spouse,wife,some_college,adm_clerical,0,yes
42,42,separated,unmarried,doctorate,exec_managerial,0,yes
51,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
47,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
40,42,married_civ_spouse,husband,some_college,farming_fishing,0,yes
30,50,married_civ_spouse,husband,bachelors,craft_repair,0,yes
30,53,never_married,not_in_family,doctorate,prof_specialty,0,yes
57,29,married_civ_spouse,husband,masters,exec_managerial,0,yes
40,40,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
38,40,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
42,40,married_civ_spouse,husband,bachelors,sales,0,yes
44,41,married_civ_spouse,husband,bachelors,machine_op_inspct,0,yes
39,40,never_married,not_in_family,assoc_acdm,prof_specialty,0,yes
43,58,never_married,not_in_family,masters,prof_specialty,0,yes
41,42,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
45,40,never_married,not_in_family,prof_school,prof_specialty,0,yes
55,44,married_civ_spouse,husband,some_college,sales,0,yes
43,49,divorced,not_in_family,masters,prof_specialty,0,yes
49,56,never_married,unmarried,bachelors,prof_specialty,0,yes
35,43,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
40,41,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
46,43,divorced,unmarried,prof_school,prof_specialty,0,yes
41,30,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
30,54,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
53,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
36,49,married_civ_spouse,husband,masters,exec_managerial,0,yes
37,46,married_civ_spouse,husband,some_college,exec_managerial,0,yes
37,44,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
28,47,never_married,not_in_family,bachelors,prof_specialty,0,yes
36,40,married_civ_spouse,husband,bachelors,adm_clerical,0,yes
44,40,married_civ_spouse,husband,some_college,machine_op_inspct,0,yes
54,42,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
51,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
50,49,married_civ_spouse,husband,some_college,adm_clerical,0,yes
51,40,married_civ_spouse,wife,some_college,prof_specialty,0,yes
51,28,married_civ_spouse,husband,10th,transport_moving,0,yes
31,50,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
43,40,married_civ_spouse,husband,some_college,tech_support,0,yes
41,40,married_civ_spouse,wife,masters,prof_specialty,0,yes
52,30,married_civ_spouse,husband,bachelors,sales,0,yes
61,45,married_civ_spouse,wife,assoc_voc,exec_managerial,0,yes
29,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
60,33,married_civ_spouse,husband,bachelors,sales,0,yes
40,40,married_civ_spouse,wife,masters,prof_specialty,0,yes
28,40,married_civ_spouse,wife,assoc_voc,other_service,0,yes
33,35,married_civ_spouse,wife,masters,prof_specialty,0,yes
42,40,married_civ_spouse,wife,some_college,machine_op_inspct,0,yes
41,52,married_civ_spouse,husband,bachelors,farming_fishing,0,yes
59,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
40,46,married_civ_spouse,husband,assoc_voc,sales,0,yes
33,40,married_civ_spouse,husband,some_college,adm_clerical,0,yes
28,47,married_civ_spouse,husband,11th,craft_repair,0,yes
45,54,married_civ_spouse,husband,some_college,exec_managerial,0,yes
37,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
48,43,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
57,37,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
50,50,married_civ_spouse,husband,assoc_acdm,machine_op_inspct,0,yes
57,33,married_civ_spouse,husband,bachelors,sales,0,yes
54,42,married_civ_spouse,husband,masters,prof_specialty,0,yes
32,42,married_civ_spouse,husband,masters,prof_specialty,0,yes
36,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
55,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
40,41,married_civ_spouse,own_child,bachelors,handlers_cleaners,0,yes
41,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
46,55,married_civ_spouse,husband,masters,exec_managerial,0,yes
29,43,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
45,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
55,40,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
35,46,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
42,32,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
53,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
40,48,married_civ_spouse,husband,hs_grad,sales,0,yes
41,50,married_civ_spouse,husband,hs_grad,sales,0,yes
33,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
43,40,married_civ_spouse,husband,some_college,adm_clerical,0,yes
50,40,married_civ_spouse,wife,hs_grad,craft_repair,0,yes
52,44,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
45,47,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
33,47,married_civ_spouse,husband,masters,adm_clerical,0,yes
39,37,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
28,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
26,40,married_civ_spouse,wife,some_college,adm_clerical,0,yes
45,35,never_married,not_in_family,doctorate,exec_managerial,0,yes
51,51,married_civ_spouse,husband,hs_grad,sales,0,yes
48,40,married_civ_spouse,husband,1st-4th,craft_repair,0,yes
29,40,never_married,not_in_family,bachelors,adm_clerical,0,yes
30,44,never_married,not_in_family,bachelors,tech_support,0,yes
55,49,married_civ_spouse,husband,masters,prof_specialty,0,yes
46,50,divorced,not_in_family,bachelors,prof_specialty,0,yes
48,44,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
43,48,married_civ_spouse,husband,some_college,prof_specialty,0,yes
59,49,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
40,59,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
48,39,married_civ_spouse,wife,prof_school,prof_specialty,0,yes
27,40,never_married,unmarried,assoc_voc,craft_repair,0,yes
71,40,widowed,not_in_family,bachelors,farming_fishing,0,yes
38,48,married_civ_spouse,husband,hs_grad,tech_support,0,yes
41,46,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
54,40,married_civ_spouse,husband,assoc_acdm,adm_clerical,0,yes
48,45,married_civ_spouse,husband,9th,craft_repair,0,yes
36,49,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
52,47,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
36,44,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
49,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
44,41,married_civ_spouse,husband,bachelors,sales,0,yes
47,51,married_civ_spouse,husband,doctorate,adm_clerical,0,yes
47,41,married_civ_spouse,husband,hs_grad,sales,0,yes
45,43,married_civ_spouse,wife,hs_grad,craft_repair,0,yes
53,32,never_married,not_in_family,masters,prof_specialty,0,yes
48,43,married_civ_spouse,husband,10th,machine_op_inspct,0,yes
49,48,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
48,43,married_civ_spouse,husband,hs_grad,prof_specialty,0,yes
45,50,divorced,not_in_family,bachelors,prof_specialty,0,yes
42,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
44,43,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
49,43,divorced,unmarried,hs_grad,exec_managerial,0,yes
37,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
46,42,married_civ_spouse,husband,some_college,prof_specialty,0,yes
47,41,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
39,40,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
48,46,married_civ_spouse,husband,some_college,craft_repair,0,yes
25,40,married_civ_spouse,wife,some_college,adm_clerical,0,yes
45,47,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
32,53,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
50,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
37,58,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
42,59,married_civ_spouse,husband,some_college,craft_repair,0,yes
45,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
43,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
50,47,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
46,40,married_civ_spouse,husband,some_college,sales,0,yes
52,42,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
51,47,married_civ_spouse,wife,hs_grad,craft_repair,0,yes
53,40,married_civ_spouse,husband,some_college,sales,0,yes
53,50,married_civ_spouse,husband,assoc_acdm,sales,0,yes
48,51,married_civ_spouse,husband,masters,prof_specialty,0,yes
54,47,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
38,40,married_civ_spouse,wife,some_college,exec_managerial,0,yes
28,44,married_civ_spouse,husband,bachelors,sales,0,yes
37,42,married_civ_spouse,wife,assoc_voc,tech_support,0,yes
40,50,married_civ_spouse,husband,assoc_voc,prof_specialty,0,yes
52,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
33,48,married_civ_spouse,husband,some_college,handlers_cleaners,0,yes
35,49,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
36,40,divorced,unmarried,masters,tech_support,0,yes
39,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
41,47,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
50,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
59,48,married_civ_spouse,husband,masters,prof_specialty,0,yes
50,40,married_civ_spouse,husband,some_college,sales,0,yes
55,50,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
54,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
39,46,married_civ_spouse,wife,assoc_voc,prof_specialty,0,yes
49,56,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
39,49,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
36,43,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
44,40,married_civ_spouse,husband,some_college,prof_specialty,0,yes
58,32,never_married,not_in_family,hs_grad,sales,0,yes
45,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
47,38,divorced,not_in_family,assoc_voc,prof_specialty,0,yes
49,59,married_spouse_absent,not_in_family,doctorate,prof_specialty,0,yes
37,48,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
36,47,married_civ_spouse,wife,masters,prof_specialty,0,yes
40,54,divorced,unmarried,hs_grad,protective_serv,0,yes
43,46,married_civ_spouse,husband,masters,prof_specialty,0,yes
41,52,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
52,54,divorced,not_in_family,doctorate,exec_managerial,0,yes
42,54,married_civ_spouse,husband,masters,prof_specialty,0,yes
50,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
34,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
48,45,married_civ_spouse,husband,masters,prof_specialty,0,yes
53,44,married_civ_spouse,husband,hs_grad,prof_specialty,0,yes
50,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
51,34,married_civ_spouse,husband,masters,prof_specialty,0,yes
41,44,married_civ_spouse,husband,hs_grad,other_service,0,yes
39,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
46,43,married_civ_spouse,husband,assoc_voc,sales,0,yes
43,50,divorced,not_in_family,hs_grad,sales,0,yes
43,58,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
41,42,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
37,50,married_civ_spouse,husband,some_college,prof_specialty,0,yes
37,50,divorced,not_in_family,masters,exec_managerial,0,yes
40,41,married_civ_spouse,wife,some_college,adm_clerical,0,yes
29,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
53,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
45,51,never_married,not_in_family,bachelors,adm_clerical,0,yes
55,28,married_civ_spouse,husband,some_college,exec_managerial,0,yes
